school_year,dpi_true_id,school_name,accurate_agency_type,broad_agency_type,overall_score,overall_rating,lowest_grade,highest_grade,grade_band,school_type,school_enrollment,district_enrollment,per_am_in,per_asian,per_b_aa,per_hisp_lat,per_nh_opi,per_white,per_tom,per_swd,per_ed,per_lep,per_choice,per_open,sch_ach,sch_ela_ach,sch_math_ach,sch_growth,sch_ela_growth,sch_math_growth,sch_cg,sch_ela_cg,sch_math_cg,sch_4y_grad_gap,sch_6y_grad_gap,sch_grad_gap,sch_ot,sch_grad_rate,sch_att_rate,sch_3rd_ela,sch_8th_math,ach_weight,growth_weight,cg_weight,ot_weight,report_card_type,cg_redacted,has_2_rc
2017-18,0000_1345,Greater Holy Temple Chr Acad,Private,Private,54.7,Meets Few Expectations,K4,8,K-8,Elementary School,625,NA,0,0,0.96,0.02,0,0,0.01,0.01,0.99,0,NA,NA,13,8.3,4.7,45.2,26.4,18.8,55.8,25.5,30.3,NA,NA,NA,79.2,NA,77.3,1.2,0.7,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_3100,Saint Anthony School,Private,Private,72.4,Meets Expectations,K4,12,K-12,Elementary/Secondary School,1765,NA,0,0,0,0.98,0,0.01,0,0.01,0.99,0.29,NA,NA,40.8,22.2,18.6,68.8,40.6,28.2,71.7,38.6,33.1,NA,NA,NA,85.8,NA,77.6,4.4,3.8,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,8123_0100,Bruce Guadalupe,2r/2x Charter,Independently Operated,76.4,Exceeds Expectations,K4,8,K-8,Elementary School,1288,1288,0,0,0,0.98,0,0.02,0,0.07,0.74,0.2,NA,0,61.4,30.5,30.9,75.6,34,41.6,70.3,35,35.3,NA,NA,NA,86.8,NA,75.3,5.7,5.8,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0880,HAPA-Hmong American Peace Academy K3-12,Non-Instrumentality Charter,Independently Operated,81.2,Exceeds Expectations,K4,12,K-12,Elementary/Secondary School,1594,75539,0,0.98,0.01,0.01,0,0,0,0.04,0.92,0.16,NA,0.02,59.9,33.2,26.7,81.1,50,31.1,84.3,22.9,18.8,42.6,NA,42.6,82.4,70.7,NA,6.1,5.6,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,0000_1301,Atonement Lutheran School,Private,Private,73.8,Exceeds Expectations,K4,8,K-8,Elementary School,303,NA,0,0.01,0.84,0.04,0,0.02,0.08,0.01,1,0,NA,NA,43.7,21.7,22,78.4,43.5,34.9,62.3,37.2,25.1,NA,NA,NA,83.1,NA,76.2,3.7,3.2,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_1303,Believers in Christ Acad,Private,Private,61,Meets Few Expectations,K4,12,K-12,Elementary/Secondary School,213,NA,0,0,0.95,0.02,0,0,0.03,0,1,0,NA,NA,28.5,16.5,12,52.8,22.6,30.2,63.8,21.9,41.9,NA,NA,NA,79.3,NA,73.8,3,2.5,0.05,0.45,0.25,0.25,Private - Choice Students,0,0
2017-18,0000_1304,Blessed Sacrament Grade Sch,Private,Private,80.6,Exceeds Expectations,K4,8,K-8,Elementary School,155,NA,0.01,0.01,0.03,0.86,0,0.04,0.04,0.04,0.96,0.1,NA,NA,26.7,16.4,10.3,76.5,38.7,37.8,100,50,50,NA,NA,NA,79.4,NA,73.8,4.1,1.5,0.05,0.45,0.25,0.25,Private - Choice Students,0,0
2017-18,0000_0309,Catholic East Elementary,Private,Private,71.4,Meets Expectations,K4,8,K-8,Elementary School,192,NA,0,0.02,0.42,0.2,0,0.26,0.09,0.02,0.64,0,NA,NA,62.1,34.1,28,63.2,35.9,27.3,73,36,37,NA,NA,NA,86.5,NA,76.3,5.6,4.6,0.056,0.444,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_1305,Christ-St Peter Lutheran Sch,Private,Private,72,Meets Expectations,K4,8,K-8,Elementary School,212,NA,0,0.09,0.15,0.64,0,0.11,0.02,0.01,0.88,0.23,NA,NA,29.4,16,13.4,67.9,38.7,29.2,80.9,45.1,35.8,NA,NA,NA,79,NA,74.1,2.6,2.3,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_1384,Christian Faith Acad Hi Lrng,Private,Private,45.5,Fails to Meet Expectations,K4,8,K-8,Elementary School,84,NA,0,0,0.92,0.05,0,0,0.04,0,1,0,NA,NA,16.6,9,7.6,46.1,30.2,15.9,38.2,20.8,17.4,NA,NA,NA,86.4,NA,86.4,NA,NA,0.053,0.48,0.267,0.2,Private - Choice Students,0,0
2017-18,8109_0100,Darrell Lynn Hines Academy,2r/2x Charter,Independently Operated,60.9,Meets Few Expectations,K4,8,K-8,Elementary School,286,286,0,0.08,0.87,0.02,0,0.01,0.03,0.1,0.94,0,NA,0,24.2,13.6,10.6,55.6,36.8,18.8,60.7,28.8,31.9,NA,NA,NA,77.8,NA,73.9,2.3,1.6,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,0000_1218,Eastbrook Academy,Private,Private,81.7,Exceeds Expectations^,K4,12,K-12,Elementary/Secondary School,178,NA,0,0.03,0.66,0.06,0.01,0.2,0.04,0.01,0.61,0,NA,NA,66.6,34.9,31.7,73.7,35.9,37.8,92,43.1,48.9,NA,NA,NA,89.5,NA,77.4,6.9,5.2,0.075,0.425,0.25,0.25,Private - Choice Students,0,1
2017-18,8131_0400,Escuela Verde,2r/2x Charter,Independently Operated,46.6,Fails to Meet Expectations^,7,12,6-12,High School,120,120,0.03,0,0.09,0.78,0,0.07,0.03,0.25,0.85,0.16,NA,0,11.9,9,2.9,NA,NA,NA,86.6,43.9,42.7,NA,NA,NA,60.9,60.9,NA,NA,NA,0.4,NA,0.4,0.2,Public - All Students,0,0
2017-18,0000_0740,Garden Homes Lutheran School,Private,Private,83.9,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,251,NA,0.01,0,0.89,0.02,0,0.05,0.03,0.03,0.7,0,NA,NA,55.5,24.6,30.9,87.9,49.2,38.7,81.8,49.9,31.9,NA,NA,NA,84.3,NA,76.6,3.5,4.2,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_1408,Hope Christian High,Private,Private,53.1,Meets Few Expectations^,9,12,9-12,High School,271,NA,0,0.01,0.97,0.01,0,0,0.01,0,0.78,0,NA,NA,30.2,19.2,11,NA,NA,NA,69.3,33.1,36.2,NA,NA,NA,91.4,NA,91.4,NA,NA,0.4,NA,0.4,0.2,Private - Choice Students,0,0
2017-18,0000_1439,Hope Christian School: Fortis,Private,Private,58.2,Meets Few Expectations^,K4,8,K-8,Elementary School,505,NA,0,0,0.97,0.02,0,0,0.01,0,0.92,0,NA,NA,20.7,10.2,10.5,51.8,25.4,26.4,59.1,28.8,30.3,NA,NA,NA,76.2,NA,73.5,1.3,1.4,0.05,0.45,0.25,0.25,Private - Choice Students,0,0
2017-18,0000_1315,Hope Christian School: Prima,Private,Private,66,Meets Expectations^,K4,8,K-8,Elementary School,567,NA,0,0.01,0.96,0.02,0,0,0.01,0,0.85,0,NA,NA,22.8,11.8,11,61.3,25.4,35.9,71.5,33.6,37.9,NA,NA,NA,77.7,NA,73.9,1.8,2,0.05,0.45,0.25,0.25,Private - Choice Students,0,0
2017-18,0000_1221,King's Academy Christian Sch,Private,Private,62.8,Meets Few Expectations,K4,8,K-8,Elementary School,200,NA,0,0,0.93,0.04,0,0,0.01,0.03,0.98,0,NA,NA,26.7,18.1,8.6,60.4,35.9,24.5,NA,NA,NA,NA,NA,NA,80.1,NA,74.5,3.6,2,0.075,0.675,NA,0.25,Private - Choice Students,0,0
2017-18,0000_1770,Marquette University High,Private,Private,90.7,Significantly Exceeds Expectations,9,12,9-12,High School,139,NA,0.01,0.01,0.14,0.68,0,0.14,0.01,0,0.56,0,NA,NA,91.9,47.7,44.2,NA,NA,NA,86.5,50,36.5,NA,NA,NA,96.5,NA,96.5,NA,NA,0.4,NA,0.4,0.2,Private - Choice Students,0,0
2017-18,3619_0316,Academy of Accelerated Learning,Traditional Public,District Operated,76.5,Exceeds Expectations,K3,5,K-5,Elementary School,625,75539,0.01,0.26,0.09,0.25,0,0.36,0.04,0.14,0.72,0.17,NA,0.12,56.9,28.8,28.1,77.5,45.4,32.1,70.3,35.5,34.8,NA,NA,NA,85,NA,75.1,9.9,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0162,ALBA - Academia de Lenguaje y Bellas Artes,Instrumentality Charter,District Operated,71.5,Meets Expectations,K3,5,K-5,Elementary School,494,75539,0,0,0,0.99,0,0.01,0,0.18,0.92,0.68,NA,0.07,53.2,24.8,28.4,68.9,37.8,31.1,67.3,37,30.3,NA,NA,NA,84,NA,75.5,8.5,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0075,Alcott Elementary,Traditional Public,District Operated,66.7,Meets Expectations,K3,8,K-8,Elementary School,324,75539,0.02,0.04,0.19,0.33,0,0.4,0.03,0.17,0.72,0.01,NA,0.13,52.5,29.4,23.1,73.7,49.2,24.5,43.4,23.6,19.8,NA,NA,NA,80.2,NA,73,3.9,3.3,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0089,Brown Street Academy,Traditional Public,District Operated,51.6,Fails to Meet Expectations,K3,5,K-5,Elementary School,322,75539,0,0,0.96,0.01,0,0.01,0.02,0.22,0.98,0,NA,0,12.2,5.3,6.9,38.5,19.7,18.8,83,39.1,43.9,NA,NA,NA,71.6,NA,69.1,2.5,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0093,Bruce Elementary,Traditional Public,District Operated,56.4,Meets Few Expectations^,K3,5,K-5,Elementary School,253,75539,0,0.06,0.83,0.04,0,0.06,0.02,0.19,0.98,0.01,NA,0,26,12.2,13.8,54.6,28.2,26.4,66,31,35,NA,NA,NA,76.2,NA,71.1,5.1,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0094,Bryant Elementary,Traditional Public,District Operated,57.8,Meets Few Expectations,K3,5,K-5,Elementary School,225,75539,0,0.03,0.91,0.03,0,0.01,0.02,0.23,0.97,0,NA,0,27.1,13.1,14,61.3,27.3,34,57.2,27.7,29.5,NA,NA,NA,78.1,NA,72.2,5.9,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0444,Carmen Middle/High School of Science and Technology Northwest Campus,Non-Instrumentality Charter,Independently Operated,50.5,Fails to Meet Expectations^,6,12,6-12,High School,653,75539,0,0.02,0.84,0.08,0,0.05,0.01,0.13,0.89,0.03,NA,0,31.9,17.8,14.1,41.4,22.6,18.8,59.4,34.8,24.6,NA,NA,NA,61.6,56.8,NA,NA,4.8,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0501,Craig Montessori School,Traditional Public,District Operated,76.6,Exceeds Expectations,K3,8,K-8,Elementary School,391,75539,0.01,0.06,0.82,0.03,0,0.03,0.04,0.12,0.76,0,NA,0,27.6,16.2,11.4,91.6,41.6,50,55.8,27.9,27.9,NA,NA,NA,80.3,NA,73.2,2.1,5,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0122,Curtin Elementary,Traditional Public,District Operated,66.8,Meets Expectations,K3,8,K-8,Elementary School,318,75539,0.02,0.09,0.13,0.58,0,0.14,0.04,0.14,0.86,0.06,NA,0.07,52.2,29.1,23.1,58.5,34,24.5,67.2,34.1,33.1,NA,NA,NA,84.3,NA,75,5.3,4,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0850,Daniel Webster Secondary School,Traditional Public,District Operated,NA,Alternate Rating - Needs Improvement,6,11,6-8,Elementary/Secondary School,87,75539,0,0.01,0.95,0.02,0,0.01,0,0.08,0.93,0.01,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public - All Students,0,0
2017-18,3619_0170,Fifty-Third Street Elementary,Traditional Public,District Operated,59.1,Meets Few Expectations,K3,8,K-8,Elementary School,400,75539,0,0.01,0.88,0.04,0,0.03,0.03,0.24,0.96,0,NA,0,20.3,11.4,8.9,66,34.9,31.1,58.2,27.9,30.3,NA,NA,NA,75.2,NA,72.2,1.7,1.3,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0192,Goodrich Elementary,Traditional Public,District Operated,60.9,Meets Few Expectations,K3,5,K-5,Elementary School,334,75539,0.01,0.13,0.67,0.08,0,0.07,0.05,0.23,0.86,0.01,NA,0,30.1,16.3,13.8,63.2,39.7,23.5,66,31.2,34.8,NA,NA,NA,77.8,NA,72.1,5.7,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0202,Greenfield Bilingual,Traditional Public,District Operated,73.2,Exceeds Expectations,K3,8,K-8,Elementary School,694,75539,0,0.01,0.07,0.9,0,0.02,0,0.15,0.95,0.41,NA,0.05,49,25.6,23.4,76.5,38.7,37.8,62.3,34.4,27.9,NA,NA,NA,83,NA,73.7,4.1,5.2,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0205,Hampton Elementary,Traditional Public,District Operated,78.8,Exceeds Expectations,K3,5,K-5,Elementary School,227,75539,0,0.06,0.85,0.03,0,0.01,0.05,0.25,0.99,0,NA,0,37.8,17.2,20.6,98.2,50,48.2,74.2,35.8,38.4,NA,NA,NA,76.7,NA,70.9,5.8,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0211,Hawley Environmental School,Traditional Public,District Operated,63.6,Meets Expectations,K3,5,K-5,Elementary School,359,75539,0.01,0.07,0.64,0.12,0,0.09,0.07,0.18,0.83,0,NA,0.03,30.8,16.9,13.9,66,38.7,27.3,70.3,37.9,32.4,NA,NA,NA,79,NA,71.9,7.1,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0212,Hawthorne Elementary,Traditional Public,District Operated,53.6,Meets Few Expectations,K3,5,K-5,Elementary School,316,75539,0,0,0.87,0.07,0,0.01,0.05,0.22,0.95,0,NA,0,22.5,12,10.5,39.4,25.4,14,83,42.7,40.3,NA,NA,NA,76,NA,71.2,4.8,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0218,Holmes Elementary,Traditional Public,District Operated,60.9,Meets Few Expectations,K3,8,K-8,Elementary School,310,75539,0,0,0.95,0.03,0,0.01,0.01,0.29,0.98,0,NA,0,21.7,11.5,10.2,75.6,39.7,35.9,49.6,22.4,27.2,NA,NA,NA,73.4,NA,70.7,0.8,1.9,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0334,Honey Creek Elementary,Instrumentality Charter,District Operated,71.5,Meets Expectations,K3,5,K-5,Elementary School,403,75539,0.01,0.02,0.15,0.4,0,0.36,0.06,0.2,0.67,0.01,NA,0.11,64.1,32.3,31.8,66,34.9,31.1,66.1,34.4,31.7,NA,NA,NA,88.2,NA,75.2,13,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0223,Humboldt Park Elementary,Traditional Public,District Operated,79.5,Exceeds Expectations,K3,8,K-8,Elementary School,587,75539,0,0.38,0.1,0.2,0,0.3,0.02,0.13,0.8,0.32,NA,0.04,58,31.4,26.6,80.3,48.2,32.1,76.7,43.1,33.6,NA,NA,NA,85,NA,75.4,5.2,4.4,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0377,Jackson Elementary,Traditional Public,District Operated,53.7,Meets Few Expectations,K3,5,K-5,Elementary School,292,75539,0,0.01,0.97,0,0,0.01,0,0.27,0.99,0,NA,0.01,28.7,14.2,14.5,50.8,23.5,27.3,62,26.7,35.3,NA,NA,NA,75.5,NA,71.1,4.4,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0232,Kagel Elementary,Traditional Public,District Operated,71.8,Meets Expectations,K3,5,K-5,Elementary School,273,75539,0,0,0.13,0.83,0,0.02,0.03,0.18,1,0.44,NA,0,30.8,14,16.8,67.9,31.1,36.8,82.2,41.2,41,NA,NA,NA,76.6,NA,71.6,5,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0238,LaFollette Elementary,Traditional Public,District Operated,52.5,Fails to Meet Expectations,K3,8,K-8,Elementary School,265,75539,0.01,0.01,0.91,0.01,0,0.01,0.04,0.26,1,0,NA,0,13.3,5.7,7.6,51.8,20.7,31.1,63.4,29.8,33.6,NA,NA,NA,70.5,NA,67.4,0.8,2.3,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0250,Lincoln Avenue Elementary,Traditional Public,District Operated,65.6,Meets Expectations,K3,5,K-5,Elementary School,506,75539,0.01,0.01,0.17,0.74,0,0.04,0.03,0.24,0.98,0.32,NA,0,28.8,12.6,16.2,60.4,30.2,30.2,70.1,33.6,36.5,NA,NA,NA,78,NA,72.8,5.2,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0257,Lowell International Elementary,Traditional Public,District Operated,57.4,Meets Few Expectations,K3,5,K-5,Elementary School,259,75539,0.01,0.07,0.26,0.4,0,0.22,0.04,0.2,0.83,0.01,NA,0.04,46.8,22.5,24.3,49.9,25.4,24.5,47.2,24.8,22.4,NA,NA,NA,83.4,NA,73.4,10,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0103,Milwaukee Academy of Chinese Language,Traditional Public,District Operated,61.5,Meets Few Expectations,K3,8,K-8,Elementary School,493,75539,0,0.32,0.63,0.02,0,0.01,0.02,0.15,0.97,0.37,NA,0,19,11,8,64.1,42.5,21.6,73,34.4,38.6,NA,NA,NA,74,NA,70.4,2.9,0.7,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0145,Milwaukee College Preparatory School -- Lloyd Street,Non-Instrumentality Charter,Independently Operated,89.7,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,498,75539,0,0,0.95,0.04,0,0,0.01,0.13,0.9,0,NA,0,60.6,30.8,29.8,87.9,43.5,44.4,100,50,50,NA,NA,NA,88.6,NA,75.7,7.4,5.5,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0121,Milwaukee College Preparatory School: Lola Rowe North Campus,Non-Instrumentality Charter,Independently Operated,83.9,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,500,75539,0,0,0.96,0.02,0,0,0.02,0.1,0.98,0,NA,0.01,57.6,28.9,28.7,86,39.7,46.3,NA,NA,NA,NA,NA,NA,86.3,NA,76.3,4.2,5.8,0.075,0.675,NA,0.25,Public - All Students,0,0
2017-18,3619_0885,Milwaukee Excellence Charter School,Non-Instrumentality Charter,Independently Operated,94.3,Significantly Exceeds Expectations,6,12,6-12,Elementary/Secondary School,239,75539,0,0,0.95,0.01,0,0.02,0.01,0.17,0.84,0,NA,0,46,23.1,22.9,100,50,50,NA,NA,NA,NA,NA,NA,93.3,NA,93.3,NA,NA,0.08,0.72,NA,0.2,Public - All Students,0,0
2017-18,3619_0140,Milwaukee French Immersion,Traditional Public,District Operated,74.1,Exceeds Expectations,K3,5,K-5,Elementary School,614,75539,0,0.01,0.6,0.07,0,0.25,0.06,0.06,0.63,0,NA,0.11,55.2,30,25.2,71.7,40.6,31.1,70.6,30.8,39.8,NA,NA,NA,86.4,NA,75.2,11.2,NA,0.063,0.437,0.25,0.25,Public - All Students,0,0
2017-18,3619_0283,Neeskara Elementary,Traditional Public,District Operated,72.3,Meets Expectations^,K3,5,K-5,Elementary School,370,75539,0,0.06,0.72,0.13,0,0.03,0.06,0.22,0.92,0.04,NA,0.01,31.7,15.2,16.5,86,41.6,44.4,70.5,31.9,38.6,NA,NA,NA,77.4,NA,72.7,4.7,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0325,Pratt Elementary,Traditional Public,District Operated,77.6,Exceeds Expectations,K3,5,K-5,Elementary School,276,75539,0,0,0.93,0.03,0,0,0.03,0.16,0.98,0,NA,0,40.9,19,21.9,81.3,35.9,45.4,94.4,44.4,50,NA,NA,NA,81.3,NA,74,7.3,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0194,River Trail Elementary,Traditional Public,District Operated,51,Fails to Meet Expectations^,K3,8,K-8,Elementary School,452,75539,0,0.08,0.76,0.09,0,0.03,0.04,0.18,0.98,0.04,NA,0,20.2,10.3,9.9,45.2,18.8,26.4,62.7,29.1,33.6,NA,NA,NA,75.8,NA,72.2,1.8,1.8,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0107,Siefert Elementary,Traditional Public,District Operated,55.9,Meets Few Expectations,K3,5,K-5,Elementary School,285,75539,0,0.01,0.93,0.03,0,0.03,0,0.13,0.96,0,NA,0,21.9,11.6,10.3,52.7,38.7,14,67.7,34.1,33.6,NA,NA,NA,76.8,NA,72.9,3.9,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0312,Starms Discovery,Traditional Public,District Operated,55.5,Meets Few Expectations,1,8,K-8,Elementary School,347,75539,0,0,0.96,0.03,0,0,0.01,0.27,1,0,NA,0,12.1,7.2,4.9,56.6,34,22.6,67.7,32.4,35.3,NA,NA,NA,70.1,NA,68.6,0.7,0.8,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0343,Story Elementary,Traditional Public,District Operated,53.7,Meets Few Expectations,K3,8,K-8,Elementary School,421,75539,0,0.27,0.64,0.04,0,0.03,0.02,0.13,0.97,0.31,NA,0,18.8,10.8,8,49.9,27.3,22.6,66.1,31.7,34.4,NA,NA,NA,75.3,NA,71.8,2.3,1.2,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0344,Stuart Elementary,Traditional Public,District Operated,68.2,Meets Expectations,K3,5,K-5,Elementary School,308,75539,0,0.2,0.65,0.04,0,0.06,0.04,0.19,0.94,0.1,NA,0,28.4,15.8,12.6,61.3,37.8,23.5,78.2,41.2,37,NA,NA,NA,78.7,NA,72.8,5.9,NA,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0387,Victory Elementary,Traditional Public,District Operated,79.9,Exceeds Expectations,K3,8,K-8,Elementary School,553,75539,0.01,0.21,0.14,0.33,0,0.28,0.03,0.1,0.92,0.3,NA,0.02,42.5,22.7,19.8,77.5,43.5,34,89.7,44.1,45.6,NA,NA,NA,81.9,NA,73.8,4.4,3.7,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0130,Westside Academy,Traditional Public,District Operated,48.5,Fails to Meet Expectations,K3,5,K-5,Elementary School,285,75539,0,0.01,0.92,0.04,0,0.01,0.02,0.12,0.99,0,NA,0,15.6,8.1,7.5,34.7,18.8,15.9,76.6,37.5,39.1,NA,NA,NA,72,NA,69.7,1.4,0.9,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,3619_0398,Whittier Elementary,Instrumentality Charter,District Operated,82.5,Exceeds Expectations^,K3,5,K-5,Elementary School,220,75539,0,0.04,0.07,0.26,0,0.54,0.08,0.09,0.5,0.01,NA,0.12,84.6,40.5,44.1,82.2,34,48.2,72,30.8,41.2,NA,NA,NA,92.1,NA,76.2,15.9,NA,0.15,0.35,0.25,0.25,Public - All Students,0,0
2017-18,8128_0800,Milwaukee Math and Science Academy,2r/2x Charter,Independently Operated,67.2,Meets Expectations,K4,8,K-8,Elementary/Secondary School,307,307,0,0,0.95,0.03,0,0.02,0,0.12,1,0.11,NA,0,27,14.3,12.7,69.9,34,35.9,80.3,41.7,38.6,NA,NA,NA,77.3,NA,72.7,2.9,1.7,0.05,0.45,0.25,0.25,Public - All Students,0,0
2017-18,0000_1910,Mother of Good Counsel Gr Sch,Private,Private,83.2,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,218,NA,0,0,0.78,0.09,0,0.04,0.08,0,0.81,0,NA,NA,50.6,29.9,20.7,85,48.2,36.8,84.7,44.6,40.1,NA,NA,NA,85,NA,74.8,5.6,4.6,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_1930,Mount Calvary Lutheran Gr Sch,Private,Private,61,Meets Few Expectations,K4,8,K-8,Elementary School,184,NA,0,0,0.84,0.12,0,0,0.04,0.01,0.94,0.03,NA,NA,36.1,20.9,15.2,52.8,34,18.8,59.5,28.3,31.2,NA,NA,NA,82.3,NA,76.3,3.5,2.5,0.05,0.45,0.25,0.25,Private - Choice Students,0,0
2017-18,0000_1990,Mount Olive Lutheran Grade Sch,Private,Private,75.8,Exceeds Expectations^,K4,8,K-8,Elementary School,147,NA,0,0.01,0.45,0.11,0,0.22,0.21,0.01,0.58,0,NA,NA,45,25.7,19.3,64.1,34.9,29.2,96.9,46.9,50,NA,NA,NA,85.2,NA,76.2,5.7,3.3,0.093,0.407,0.25,0.25,Private - Choice Students,0,0
2017-18,0000_1996,Nativity Jesuit Academy,Private,Private,67.4,Meets Expectations,K4,8,K-8,Elementary School,223,NA,0,0,0,1,0,0,0,0.01,0.89,0.19,NA,NA,77.1,39.7,37.4,68.9,38.7,30.2,42.9,29.3,13.6,NA,NA,NA,87.1,NA,77.9,NA,9.2,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_1575,Northwest Catholic,Private,Private,79.7,Exceeds Expectations,K4,8,K-8,Elementary School,197,NA,0,0.1,0.69,0.1,0,0.03,0.09,0,0.92,0,NA,NA,35.1,20.6,14.5,85.9,50,35.9,75.9,38.4,37.5,NA,NA,NA,81.2,NA,74.2,4.3,2.7,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_2030,Northwest Lutheran Grade Sch,Private,Private,73.7,Exceeds Expectations,K4,8,K-8,Elementary School,220,NA,0,0,0.9,0.04,0,0,0.04,0,0.98,0,NA,NA,40.6,22.2,18.4,79.4,43.5,35.9,64.3,35.5,28.8,NA,NA,NA,79.4,NA,73,3.6,2.8,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_1095,Notre Dame Sch of Milwaukee,Private,Private,87.7,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,409,NA,0,0,0,0.99,0,0,0,0,0.91,0.25,NA,NA,55.1,27.9,27.2,86.9,38.7,48.2,95.6,45.6,50,NA,NA,NA,87.6,NA,77.6,5,5,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_2291,Pilgrim Lutheran School,Private,Private,92.8,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,188,NA,0.01,0,0.88,0.05,0,0.02,0.04,0.03,0.92,0,NA,NA,43.5,24.1,19.4,100,50,50,100,50,50,NA,NA,NA,82.4,NA,74.4,4.8,3.2,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_2750,Saint Adalbert Grade School,Private,Private,73.1,Exceeds Expectations^,K4,8,K-8,Elementary School,435,NA,0,0,0,1,0,0,0,0,1,0.46,NA,NA,38,23.1,14.9,65.1,42.5,22.6,84.8,50,34.8,NA,NA,NA,83,NA,75.9,4,3.1,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
2017-18,0000_1745,Saint Augustine Preparatory Ac,Private,Private,NA,NR-DATA*,K4,12,K-12,Elementary/Secondary School,579,NA,0,0,0.08,0.88,0,0.04,0,0.04,0.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,1
2017-18,0000_3410,Saint Catherine School,Private,Private,64.3,Meets Expectations,K4,8,K-8,Elementary School,168,NA,0,0,0.94,0.04,0,0.01,0.02,0,0.96,0,NA,NA,16.9,10.7,6.2,63.2,29.2,34,61.1,24.6,36.5,NA,NA,NA,78.9,NA,74.6,2.3,2,0.05,0.45,0.25,0.25,Private - Choice Students,0,1
